sampleID,g_Lactobacillus,g_Gardnerella,g_Atopobium,g_Prevotella,g_Shuttleworthia,g_Sneathia,g_Peptostreptococcus,g_Peptoniphilus,g_Aerococcus,g_Megasphaera,g_Dialister,g_Streptococcus,g_Gemella,g_Fastidiosipila,g_Anaerococcus,g_Parvimonas,g_Mobiluncus,d_NA,d_Bacteria,g_Veillonella,g_Mycoplasma,g_DNF00809,p_Proteobacteria,g_Sutterella,f_Pasteurellaceae,o_Saccharimonadales,g_Finegoldia,g_Basfia,g_Porphyromonas,g_Staphylococcus,d_Eukaryota,g_Haemophilus,g_Catonella,g_Bifidobacterium,g_Mageibacillus,g_Actinomyces,g_Arcanobacterium,g_Fenollaria,g_Fusobacterium,g_Escherichia/Shigella,g_Streptobacillus,f_Muribaculaceae,g_Enterococcus,g_Moryella,g_Peptococcus,f_Prevotellaceae,g_Ureaplasma,g_Neisseria,p_Actinobacteriota,o_Peptostreptococcales-Tissierellales,g_Roseburia,g_Howardella,g_Granulicatella,o_Lactobacillales,g_Trichomonas,g_Ezakiella,p_Firmicutes,f_Mitochondria,g_Bradyrhizobium,g_Corynebacterium,f_Veillonellaceae,c_Actinobacteria,c_Bacteroidia,g_Murdochiella,f_Rikenellaceae,f_Aerococcaceae,g_Bulleidia,g_Trichococcus,g_Lawsonella,g_Lachnospiraceae_FE2018_group,g_Slackia,f_Atopobiaceae,g_Cutibacterium,f_Porphyromonadaceae,g_Campylobacter,g_Coriobacteriaceae_UCG-002,g_Chlamydia,g_Rikenellaceae_RC9_gut_group,g_Solobacterium,c_Bacilli,g_Sphingomonas,g_Alloprevotella,g_Novosphingobium,g_S5-A14a,p_Bacteroidota,f_Spirochaetaceae,g_Microbacterium,o_Veillonellales-Selenomonadales,g_Chryseobacterium,g_Brevundimonas,f_Erysipelotrichaceae,g_Bacteroides,g_Anaeroglobus,f_Lachnospiraceae,f_Enterobacteriaceae,g_Varibaculum,g_Family_XIII_UCG-001,g_Faecalibacterium,g_Methylobacterium-Methylorubrum,g_Afipia,g_Necropsobacter,f_Bifidobacteriaceae,g_Stenotrophomonas,g_Pseudocitrobacter,g_W5053,g_Halomonas,f_Hungateiclostridiaceae,g_Sarcina,o_Micrococcales,g_Olsenella,g_Gallicola,g_Pseudomonas,g_Massilia,c_Clostridia,g_Mannheimia,o_Chloroplast,f_Neisseriaceae,f_Fusobacteriaceae,g_Streptomyces,f_Staphylococcaceae,c_Euglenida,p_Retaria,g_Reyranella,g_Kocuria,g_Acinetobacter,c_Alphaproteobacteria,g_Asinibacterium,g_Prevotellaceae_YAB2003_group,o_Bacteroidales,g_Planomicrobium,g_Isobaculum,f_Xanthobacteraceae,g_Cnuella,g_Succinivibrio,g_Propionimicrobium,g_Oceanivirga,f_Carnobacteriaceae,g_Bryobacter,c_Mammalia,g_Paeniclostridium,f_Beijerinckiaceae,g_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,c_Coriobacteriia,c_Gammaproteobacteria,g_Nitrobacter,g_Bergeyella,g_Sulfurospirillum,g_Delftia,g_Pluralibacter,g_Erysipelotrichaceae_UCG-003,g_Anaerostipes,g_Lachnospiraceae_NK3A20_group,f_Rhizobiaceae,g_Clostridium_sensu_stricto,g_Gaiella,g_Agathobacter,f_Streptococcaceae,g_Peptoanaerobacter,g_Pedobacter,g_28-4,g_Lysinibacillus,g_Friedmanniella,g_Bosea,g_Blautia,f_Anaerovoracaceae,o_Coriobacteriales,g_Pseudoglutamicibacter,g_Floricoccus,f_Micrococcaceae,g_Anaerosphaera,g_Paracoccus,f_Bacillaceae,g_Hephaestia,f_Caulobacteraceae,f_Leptotrichiaceae,g_Devosia,g_Saccharibacillus,g_Treponema,f_Selenomonadaceae,f_Mycoplasmataceae,g_Dorea,g_UCG-005,g_Hymenobacter,g_Blvii28_wastewater-sludge_group,g_Succiniclasticum,g_Psychrobacillus,g_Ottowia,g_Stomatobaculum,g_Heliimonas,g_Oligella,f_Opitutaceae,f_Ruminococcaceae,g_Lachnospiraceae_UCG-003,g_Brevibacterium,o_Rhizobiales,g_Piscinibacter,g_Eisenbergiella,g_Nosocomiicoccus,g_Tersicoccus,g_Facklamia,g_Atopostipes,g_Enhydrobacter,g_Atlantibacter,o_Enterobacterales,f_Obscuribacteraceae,g_Chromohalobacter,g_Millisia,g_Pantoea,g_Alloiococcus,o_Bacillales,f_Oscillospiraceae,g_Holdemanella,g_Rhodococcus,g_Parabacteroides,f_Planococcaceae,f_Peptostreptococcaceae,g_Oligotropha,g_Weeksella,g_S50_wastewater-sludge_group,o_Corynebacteriales,f_Peptostreptococcales-Tissierellales_fa,f_Sphingomonadaceae,f_Eggerthellaceae,g_Fournierella,g_Pseudoscardovia,f_JG30-KF-CM45,f_Actinomycetaceae,f_Corynebacteriaceae,g_Lactonifactor,f_UCG-010,g_Deinococcus,o_Burkholderiales,g_Desemzia,f_p-251-o5,o_Campylobacterales,f_Chitinophagaceae,f_Pseudomonadaceae,g_Serratia,g_GTL1,o_Oscillospirales,f_Oxalobacteraceae,g_Parvibacter,g_Neo-b11
120076,17572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120077,1093,785,199,0,13695,402,0,93,54,82,25,0,21,44,0,259,47,0,0,0,0,6,0,0,0,0,0,0,107,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120078,172,2093,644,1712,0,1058,38,116,47,105,38,0,56,6,381,0,0,0,0,0,15,10,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120079,1223,1784,561,413,12998,122,0,0,77,397,32,0,18,55,0,33,63,0,0,0,0,18,0,0,0,43,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120080,209,2350,160,314,5798,39,0,15,127,464,41,0,14,65,0,52,69,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120081,18256,0,0,11,0,0,6,0,0,0,0,383,61,0,0,0,0,0,0,67,0,0,0,0,0,0,8,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120082,43,1915,183,473,3074,2494,157,24,0,87,0,0,75,477,34,171,0,0,0,0,0,26,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120083,55,50576,2880,2344,25951,1859,68,389,276,823,208,0,309,1169,172,404,22,0,0,0,28,147,0,0,0,0,0,0,232,0,0,0,0,0,152,0,0,0,0,0,0,0,0,169,16,0,0,0,0,0,0,11,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120085,16250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120087,176,5468,152,6255,10,0,1817,345,0,22,171,37,0,101,195,0,0,0,0,6579,0,0,0,0,0,0,238,0,41,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,181,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120088,4722,3688,2406,1507,0,2429,18,239,1117,0,111,0,1707,0,52,756,0,0,0,46,375,44,0,0,0,0,0,0,111,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120089,30873,20193,13490,8633,0,15917,101,1561,7401,0,683,0,12503,0,337,5217,87,0,19,221,2753,290,0,0,0,0,34,0,572,9,0,26,0,0,0,0,70,30,8,0,0,0,48,0,0,0,28,164,43,0,0,9,0,458,0,0,2,0,0,0,0,0,0,0,0,194,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120090,7632,3158,330,208,12997,143,0,59,57,1236,83,0,88,77,0,144,0,0,0,0,0,17,0,0,0,605,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120091,28236,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120092,21527,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120093,137,3525,94,135,10074,1395,0,162,82,84,66,0,57,240,15,112,401,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120094,1172,0,2036,738,0,0,0,0,3051,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120096,1715,15849,5452,8729,0,0,304,597,10856,0,442,0,0,0,117,0,160,0,0,88,0,135,0,33,0,0,78,71,32,0,0,0,0,0,0,87,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,34,0,0,68,0,0,0,12,0,56,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120098,156,54428,11616,7708,1305,17378,60,1863,622,5542,3120,0,4010,3444,155,0,99,0,0,216,268,1242,0,0,0,0,79,0,0,0,0,0,0,0,549,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120003-1030,19019,0,8180,6693,0,0,87,437,822,6,149,0,649,0,142,0,1182,151,249,5,189,0,0,0,18,0,1,0,0,0,827,99,0,0,0,5,0,0,0,0,0,39,0,0,0,23,23,0,237,0,0,0,0,644,0,0,220,0,0,0,186,0,30,0,0,276,0,0,0,0,0,5,0,0,0,199,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120013-1030,77,17037,2165,351,13785,1341,0,0,172,0,78,0,172,0,0,0,754,16,81,0,36,411,0,0,0,0,0,0,0,0,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,10,0,0,0,4,2,5,0,0,81,0,0,0,0,0,0,0,0,0,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120015-1030,245,11740,2105,1486,336,2251,0,648,47,58,981,18,311,400,12,2866,317,0,221,0,5,193,0,0,0,0,0,0,1535,0,342,0,0,0,126,0,0,11,0,0,0,0,0,46,0,5,0,0,34,0,0,0,0,0,0,11,149,0,0,0,692,5,50,0,33,0,13,0,0,0,0,28,0,2,4,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,12,0,0,0,0,62,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120016-1030,19671,40876,0,0,26,0,0,0,0,0,138,63,0,0,0,0,9,8542,1815,0,0,0,1124,0,0,0,0,0,0,0,14072,0,0,0,0,0,0,0,0,524,0,0,0,0,0,4,0,0,0,0,0,0,5,42,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,30,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,68,0,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
